Unnamed: 0,protein,logFC,AveExpr,t,P.Value,adj.P.Val,B,significant,mean_WT,mean_SHED,ngood_WT,ngood_SHED,sig,log(pvalue),Symbol
880,P56480,0.13136029808728011,-2.5886111544913,-3.13931575471288,0.0052572610423587,0.0715915253709445,-2.17592213243575,False,-2.65429130353494,-2.52293100544766,9,9,up,2.2792404581268517,Atp5b
626,P06151,0.2104863042990499,-2.59620598947319,-3.10133848020585,0.0057273085574224,0.0745620192423626,-2.2535359288242,False,-2.70144914162272,-2.49096283732367,9,9,up,2.2420494187417264,Ldha
733,P23589,-0.2117255925599002,-2.59279366413071,3.28032285669065,0.0056664824736665,0.0745620192423626,-2.06894165093149,False,-2.48693086785076,-2.69865646041066,6,6,down,2.2466864501596877,Car5a
1021,P97351,-0.1340406596537398,-2.58873978029642,3.0959304655998,0.0057974788179806,0.0745620192423626,-2.26456561173142,False,-2.52171945046955,-2.65576011012329,9,9,down,2.2367608294516734,Rps3a1
1163,Q60864,0.11452909892334029,-2.58751902830312,-3.09872418200987,0.0057611261426585,0.0745620192423626,-2.25886852453912,False,-2.64478357776479,-2.53025447884145,9,9,up,2.239492615580492,Stip1
711,P18608,-0.23395027651924982,-2.59907764920405,3.06914846390756,0.0061574579384609,0.0760240806801972,-2.31910203390073,False,-2.48210251094443,-2.71605278746368,9,9,down,2.2105985461403774,Hmgn1
1421,Q8K274,-0.44187584391496015,-2.62396633059922,3.24605624880326,0.0060608176306574,0.0760240806801972,-2.12857855380478,False,-2.40302840864174,-2.8449042525567,6,6,down,2.2174687836670626,Fn3krp
1465,Q8VCW8,0.12204392489721005,-2.58812140844554,-3.07294675284254,0.0061051164941487,0.0760240806801972,-2.31137632269492,False,-2.64914337089414,-2.52709944599693,9,9,up,2.2143060446948137,Acsf2
804,P43274,-0.4829532158543999,-2.64259876676304,3.05259551544885,0.0063906838673246,0.0778654376466138,-2.35273620716331,False,-2.40112215883584,-2.88407537469024,9,9,down,2.19445266548575,H1f4
144,A0A286YEB7,-0.1866758764106704,-2.59361200422615,2.98671405135812,0.0074065843058925,0.0803023003526578,-2.48602572075629,False,-2.50027406602081,-2.68694994243148,9,9,down,2.1303820294166074,Rps24
515,H3BLJ9,0.12603783496629983,-2.58852991587863,-3.01431249901892,0.0069633150587288,0.0803023003526578,-2.43030386537868,False,-2.65154883336178,-2.52551099839548,9,9,up,2.157183954505317,Esd
575,O55022,-0.14649139330683036,-2.58988984973044,2.98355647518039,0.0074590037955006,0.0803023003526578,-2.49239011539618,False,-2.51664415307702,-2.66313554638385,9,9,down,2.1273191718580517,Pgrmc1
633,P07901,0.14106198684672,-2.58964646313789,-2.98549338808295,0.0074268064457196,0.0803023003526578,-2.48848634987999,False,-2.66017745656125,-2.51911546971453,9,9,up,2.129197894335551,Hsp90aa1
647,P09813,0.2718264890399702,-2.60544360336047,-2.98091781468849,0.0075030832207128,0.0803023003526578,-2.49770686000364,False,-2.74135684788046,-2.46953035884049,9,9,up,2.124760236530521,Apoa2
776,P32020,0.13297200378719998,-2.58908956411749,-3.00648297069396,0.0070863935796751,0.0803023003526578,-2.44612893921618,False,-2.65557556601109,-2.52260356222389,9,9,up,2.149574730533145,Scp2
822,P47911,-0.25572233670486,-2.60113288477429,3.00796642393007,0.007062913682229,0.0803023003526578,-2.44313160831094,False,-2.47327171642186,-2.72899405312672,9,9,down,2.1510161013462707,Rpl6
914,P61922,0.1585402033879304,-2.59117993295827,-2.97844617262727,0.0075446005730898,0.0803023003526578,-2.50268564220709,False,-2.67045003465223,-2.5119098312643,9,9,up,2.122363747736615,Abat
1252,Q6ZWN5,-0.5521192023481301,-2.65739807596103,3.00442443728168,0.0071191007809622,0.0803023003526578,-2.45028742350479,False,-2.38133847478696,-2.93345767713509,9,9,down,2.147574858965519,Rps9
1276,Q7TNG8,-0.11288252798210996,-2.58763139645695,2.99927566302296,0.0072015475818764,0.0803023003526578,-2.46068447207461,False,-2.5311901324659,-2.64407266044801,9,9,down,2.142574165506557,Ldhd
1534,Q921X9,0.10488497185613976,-2.58711813481254,-3.01212933381094,0.0069974246102516,0.0803023003526578,-2.43471783495959,False,-2.63956062074061,-2.53467564888447,9,9,up,2.1550617718940397,Pdia5
1595,Q9CQB4,0.22397730076925004,-2.59918176133063,-2.96828286855828,0.0077176606040644,0.0812108377200416,-2.5231435911422,False,-2.71117041171526,-2.48719311094601,9,9,up,2.1125143241091395,Uqcrb
243,A2AVJ7,-0.2803831682865199,-2.60746735004357,2.93020251667659,0.0084007707356109,0.0856458300410637,-2.59958304474554,False,-2.46727576590031,-2.74765893418683,9,9,down,2.075680867406275,Rrbp1
1608,Q9CQR4,-0.17030686239311033,-2.59234065984582,2.92443994955027,0.0085090889457644,0.0856458300410637,-2.61112041243058,False,-2.50718722864927,-2.67749409104238,9,9,down,2.0701169366261203,Acot13
1693,Q9D8S5,-0.21958995554818994,-2.59363796725836,3.08245705980725,0.0083554782975854,0.0856458300410637,-2.41292333273076,False,-2.48384298948427,-2.70343294503246,6,6,down,2.0780286844831504,Srsf5
1859,Q9Z2I9,0.10450194245879985,-2.5872313813495,-2.9281327545826,0.0084395221117426,0.0856458300410637,-2.60372788259506,False,-2.6394823525789,-2.5349804101201,9,9,up,2.073682144619504,Sucla2
1518,Q91YI0,-0.09714020145134983,-2.58685116704841,2.88708003258429,0.0092446344655131,0.0910694842028211,-2.68572271604922,False,-2.53828106632273,-2.63542126777408,9,9,normal,2.034110256246188,Asl
1684,Q9D819,0.09633617641317027,-2.58681119979309,-2.88885784523211,0.0092082888925509,0.0910694842028211,-2.68218053087232,False,-2.63497928799968,-2.53864311158651,9,9,normal,2.0358210640011367,Ppa1
853,P51859,0.1818067567330699,-2.59088370512527,-3.02202464996699,0.0094062611663399,0.0916862930529553,-2.51767631607165,False,-2.68178708349181,-2.49998032675874,6,6,up,2.0265829671670543,Hdgf
54,A0A0N4SV32,-0.15160295770649013,-2.5909375821692,2.85950901004052,0.0098262414587006,0.0928479550077222,-2.74055355411157,False,-2.51513610331595,-2.66673906102244,9,9,down,2.007612568219428,Serbp1
1344,Q8BMF4,0.09590323861835026,-2.58678881689583,-2.86514046208215,0.009704663429105,0.0928479550077222,-2.7293700411678,False,-2.63474043620501,-2.53883719758666,9,9,normal,2.0130195219363234,Dlat
1597,Q9CQC9,0.21646043727369957,-2.59822433176139,-2.86217107465979,0.0097685888427461,0.0928479550077222,-2.73526797574502,False,-2.70645455039824,-2.48999411312454,9,9,up,2.0101681693490514,Sar1b
1197,Q62261,-0.35675072993910995,-2.60101636761615,3.38956220823982,0.0102852679758065,0.0952415814559683,-2.42198104966261,False,-2.42264100264659,-2.7793917325857,3,3,down,1.9877843885683892,Sptbn1
1576,Q9CPP6,0.20886205052708018,-2.59694563784053,-2.84001545932449,0.0102584708933912,0.0952415814559683,-2.77920204078659,False,-2.70137666310407,-2.49251461257699,9,9,up,1.9889173694438298,Ndufa5
589,O88342,0.10621130918020993,-2.58751007594006,-2.82109535843863,0.0106953707249082,0.0980585474382676,-2.81661743447855,False,-2.64061573053016,-2.53440442134995,9,9,up,1.9708041572363024,Wdr1
916,P61982,-0.16398713520971997,-2.59240396470337,2.79669918672977,0.0112850626886757,0.100480462016478,-2.86471911475663,False,-2.51041039709851,-2.67439753230823,9,9,down,1.9474960240678039,Ywhag
1234,Q6P5E4,0.20892029582322014,-2.59342525926923,-2.93223079036858,0.0112135805157735,0.100480462016478,-2.67288470151178,False,-2.69788540718084,-2.48896511135762,6,6,up,1.9502556942775024,Uggt1
1529,Q921H8,0.09818995858020996,-2.58705692279516,-2.7983604477239,0.0112439403183283,0.100480462016478,-2.8614488047066,False,-2.63615190208527,-2.53796194350506,9,9,normal,1.9490814682486488,Acaa1a
217,A2AFQ2,0.13782935509598015,-2.59007779845544,-2.77745585824632,0.0117720040748424,0.100934034938001,-2.90254495920395,False,-2.65899247600343,-2.52116312090745,9,9,up,1.9291495962427236,Hsd17b10
1694,Q9D9P1,-0.2314783921104402,-2.5999784480039,2.78477097166767,0.0115845803205995,0.100934034938001,-2.8881781376027,False,-2.48423925194868,-2.71571764405912,9,9,down,1.936119694955512,Chchd3
1729,Q9DCT8,0.1394723617383602,-2.59007246024067,-2.77969984123193,0.0117142042240094,0.100934034938001,-2.89813939633439,False,-2.65980864110985,-2.52033627937149,9,9,up,1.931287208804967,Crip2
1731,Q9DCW4,0.11289852150789992,-2.58804958678128,-2.78837904382321,0.0114931893877442,0.100934034938001,-2.88108638556815,False,-2.64449884753523,-2.53160032602733,9,9,up,1.939559436821616,Etfb
1116,Q3UNX5,-0.3848151029462099,-2.61652303261451,2.89686057210367,0.0120160601994057,0.101861040104328,-2.73384513905114,False,-2.4241154811414,-2.80893058408761,6,6,down,1.9202379045572655,Acsm3
1832,Q9WUU7,0.15646626924593,-2.59165745636373,-2.76491314210483,0.0121001235545098,0.101861040104328,-2.92714353269446,False,-2.66989059098669,-2.51342432174076,9,9,up,1.9172101950746356,Ctsz
370,E9PWK1,-0.4070155209031503,-2.62834337129734,2.75552288739238,0.0123514678936712,0.103040173599455,-2.94553014238066,False,-2.42483561084577,-2.83185113174892,9,9,down,1.9082814261906624,Ephx1
681,P14211,0.13784260728954,-2.59006886591864,-2.73497218472502,0.0129190204660277,0.104885585966581,-2.98568038633245,False,-2.65899016956341,-2.52114756227387,9,9,up,1.8887704137655459,Calr
983,P68040,0.09304124685713999,-2.58680241146287,-2.73528458229652,0.0129102098548463,0.104885585966581,-2.9850709746676,False,-2.63332303489144,-2.5402817880343,9,9,normal,1.889066698240085,Rack1
1052,Q05421,-0.1656625108779597,-2.59240015075502,2.73703944346485,0.0128608234436814,0.104885585966581,-2.98164713368735,False,-2.50956889531604,-2.675231406194,9,9,down,1.8907312238225185,Cyp2e1
1403,Q8JZR0,-0.23722416545365999,-2.600331117354,2.73120399335821,0.013025747717232,0.104885585966581,-2.99302894435187,False,-2.48171903462717,-2.71894320008083,9,9,down,1.885197337498881,Acsl5
1861,Q9Z2U0,0.1154524213591901,-2.58676810306491,-2.84511118592677,0.0132929396857499,0.106114328870727,-2.82282194870132,False,-2.6444943137445,-2.52904189238531,6,6,up,1.8763789657749743,Psma7
583,O55143,-0.3816409134549703,-2.60389518424214,3.18434160655137,0.0138395996773651,0.108514432409253,-2.65536731090544,False,-2.41307472751465,-2.79471564096962,3,3,down,1.8588764720487545,Atp2a2
612,P01837,0.24376031940525023,-2.60349434589996,-2.70089866549963,0.0139151351300871,0.108514432409253,-3.0519751013335,False,-2.72537450560258,-2.48161418619733,9,9,up,1.856512571869197,P01837
1057,Q07417,0.11731067355909985,-2.58855286117624,-2.69990808498317,0.0139451592404979,0.108514432409253,-3.05389718116945,False,-2.64720819795579,-2.52989752439669,9,9,up,1.8555765221383633,Acads
285,D3YU60,-0.39960260987026963,-2.62800878620196,2.68723201001857,0.0143348416734551,0.108862889027578,-3.07846679996954,False,-2.42820748126682,-2.82781009113709,9,9,down,1.8436070994195903,Mgst1
649,P0DP28,0.13138906440985032,-2.5897862619019,-2.68834050962262,0.0143003561472668,0.108862889027578,-3.07632020041034,False,-2.65548079410682,-2.52409172969697,9,9,up,1.844653146390417,Calm2
1111,Q3UIR3,-0.3975729513617603,-2.60730811555135,3.15990016100516,0.0143426268481259,0.108862889027578,-2.68361792186985,False,-2.40852163987047,-2.80609459123223,3,3,down,1.8433713004695753,Dtx3l
288,D3YUM1,0.12800927820476993,-2.5894160378761,-2.68266725138935,0.0144776857946288,0.108994610128669,-3.08730241619359,False,-2.65342067697848,-2.52541139877371,9,9,up,1.839300852983136,Ndufv1
863,P53395,0.10793139901115012,-2.58792517686895,-2.67852684727454,0.0146084186909148,0.109091900869251,-3.09531106368868,False,-2.64189087637452,-2.53395947736337,9,9,up,1.835396792346187,Dbt
632,P07724,0.3312402542330499,-2.62428183945364,-2.64862292194604,0.015586437564996,0.11037387354129,-3.15299364796785,False,-2.78990196657017,-2.45866171233712,9,9,up,1.8072531357834918,Alb
654,P10639,0.09196129371867023,-2.58689384262749,-2.66113128371928,0.015170023837629,0.11037387354129,-3.12890023293139,False,-2.63287448948682,-2.54091319576815,9,9,normal,1.8190137367780288,Txn1
753,P27659,-0.15923101986833998,-2.59215759953868,2.65193858544018,0.0154750134004422,0.11037387354129,-3.14661191834195,False,-2.51254208960451,-2.67177310947285,9,9,down,1.8103689662344626,Rpl3
869,P54869,0.22508439121060997,-2.60164055582339,-2.66527750941201,0.0150343358681491,0.11037387354129,-3.12090289268487,False,-2.71418275142869,-2.48909836021808,9,9,up,1.8229157518114572,Hmgcs2
1475,Q8VEK3,-0.13844166229222,-2.59048620821186,2.64779298980405,0.0156144464729039,0.11037387354129,-3.15459048659032,False,-2.52126537706575,-2.65970703935797,9,9,down,1.8064734067603474,Hnrnpu
1512,Q91XE0,0.1392411795771804,-2.59046508972016,-2.65801423342279,0.0152727951325378,0.11037387354129,-3.13490889731611,False,-2.66008567950875,-2.52084449993157,9,9,up,1.8160814737785906,Glyat
1525,Q920A5,0.13736486763309985,-2.58822035654538,-2.76818357638335,0.0154406676757627,0.11037387354129,-2.95455199115178,False,-2.65690279036193,-2.51953792272883,6,6,up,1.8113339241019637,Scpep1
242,A2AUR7,-0.16063902497885962,-2.59000347593713,2.74243196881667,0.0162327923947143,0.111853438895111,-2.99848705630434,False,-2.5096839634477,-2.67032298842656,6,6,down,1.7896067656141603,Rsu1
441,F6RMJ1,-0.47717027205584017,-2.6183957216753,3.0783666734792,0.01616494520898,0.111853438895111,-2.77851587195767,False,-2.37981058564738,-2.85698085770322,3,3,down,1.7914257630894168,Sun1
876,P56382,-0.16639480820591013,-2.59299238933043,2.62771004682041,0.0163069268367602,0.111853438895111,-3.19316363604572,False,-2.50979498522748,-2.67618979343339,9,9,down,1.7876278773160883,Atp5e
