"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_WT","mean_SHED","ngood_WT","ngood_SHED"
"1298","Q80X90",0.0728165466286649,-2.59072045996542,0.975367656667589,0.346425257014182,0.536310349039789,-5.48576676436973,FALSE,-2.55431218665109,-2.62712873327975,6,6
"1660","Q9D172",-0.0423020799379789,-2.58758570090014,-0.963745943523038,0.346922137229842,0.536310349039789,-5.68197908507137,FALSE,-2.60873674086913,-2.56643466093115,9,9
"740","P24549",-0.0788265367533887,-2.59650076222088,-0.961232045657627,0.348152865732139,0.537315922779934,-5.68429106711001,FALSE,-2.63591403059757,-2.55708749384419,9,9
"80","A0A0R4J1V0",-0.0372245758462576,-2.58682151715351,-0.954759895849656,0.351335187086645,0.541325096908874,-5.69021819893343,FALSE,-2.60543380507664,-2.56820922923038,9,9
"1428","Q8QZR3",-0.0750561905618554,-2.59535185329062,-0.950984305180056,0.353200774070158,0.541641142358942,-5.69365907761301,FALSE,-2.63287994857154,-2.55782375800969,9,9
"1629","Q9CWS0",0.0589680486158274,-2.59078209939837,0.951934249550102,0.35273075479874,0.541641142358942,-5.69279451184039,FALSE,-2.56129807509045,-2.62026612370628,9,9
"1813","Q9R111",-0.0741386206764208,-2.59107293005358,-0.961100638318129,0.353295086376675,0.541641142358942,-5.49864791083987,FALSE,-2.62814224039179,-2.55400361971537,6,6
"927","P62281",0.0890879084112384,-2.59920485955555,0.947937648748136,0.354711096667149,0.54201728632637,-5.69642662192547,FALSE,-2.55466090534993,-2.64374881376117,9,9
"1692","Q9D8N0",-0.031420931198848,-2.58605103294669,-0.947987802398848,0.354686198400608,0.54201728632637,-5.69638112825376,FALSE,-2.60176149854611,-2.57034056734726,9,9
"427","E9QN99",-0.0528928319560571,-2.58975813241033,-0.937910088025108,0.359713071548501,0.547852474101829,-5.7054785331298,FALSE,-2.61620454838836,-2.5633117164323,9,9
"1193","Q62095",0.0456218004603871,-2.58822023764666,0.938596490114635,0.359369162598077,0.547852474101829,-5.70486170683566,FALSE,-2.56540933741646,-2.61103113787685,9,9
"1022","P97364",-0.0686124104086087,-2.59367604143193,-0.93076637046051,0.363305521227284,0.552281783600055,-5.71187375099113,FALSE,-2.62798224663623,-2.55936983622762,9,9
"1436","Q8R0F9",-0.0910800326903071,-2.58890857075895,-0.966018359895656,0.363814133905004,0.552281783600055,-5.19901362579006,FALSE,-2.63444858710411,-2.5433685544138,3,3
"587","O70475",-0.0311403901222294,-2.58609094778813,-0.928251836211304,0.364575776645892,0.552514439205998,-5.71411421831833,FALSE,-2.60166114284925,-2.57052075272702,9,9
"1383","Q8CC86",0.0462348723488321,-2.58848266085119,0.927095874960854,0.365160730879126,0.552514439205998,-5.71514233374536,FALSE,-2.56536522467677,-2.6116000970256,9,9
"842","P50285",0.172299158918174,-2.60453593618982,0.959671578814134,0.366801297669712,0.553412633487642,-5.20431903514242,FALSE,-2.51838635673074,-2.69068551564891,3,3
"1574","Q99PG0",0.063885433490681,-2.59230938051407,0.923568445203385,0.366949629547961,0.553412633487642,-5.71827241656419,FALSE,-2.56036666376873,-2.62425209725941,9,9
"1850","Q9Z1P6",0.0953721428103054,-2.58967787151556,0.952199467258515,0.370341716883951,0.557620211113071,-5.21053132535637,FALSE,-2.54199180011041,-2.63736394292071,3,3
"1297","Q80X81",-0.0345969325489908,-2.58666591859052,-0.911421431752582,0.373154833436322,0.560943791821484,-5.72896773837924,FALSE,-2.60396438486502,-2.56936745231603,9,9
"627","P06728",-0.166512040308032,-2.62916935023859,-0.918646583846527,0.374301677994744,0.56175584088028,-5.53600341481959,FALSE,-2.71242537039261,-2.54591333008458,6,6
"1521","Q91ZA3",-0.0383811830249957,-2.58725873689475,-0.907395022228331,0.375227067068774,0.562233437064215,-5.73248437388763,FALSE,-2.60644932840725,-2.56806814538225,9,9
"268","B1AWD8",0.0804567723333668,-2.58788501422281,0.929485507589186,0.381261027125342,0.565744223409321,-5.22918877454877,FALSE,-2.54765662805613,-2.6281134003895,3,3
"352","E0CXN5",-0.0416464043344464,-2.58790726731538,-0.898382325735195,0.379893269372439,0.565744223409321,-5.74030429851372,FALSE,-2.6087304694826,-2.56708406514815,9,9
"663","P11679",0.0459335024120876,-2.58872766626282,0.897499911730351,0.380352186240475,0.565744223409321,-5.74106608459176,FALSE,-2.56576091505678,-2.61169441746886,9,9
"744","P26041",0.131298076970877,-2.61062512888524,0.903800895496644,0.381846803057047,0.565744223409321,-5.54871826061866,FALSE,-2.5449760903998,-2.67627416737068,6,6
"791","P38060",-0.0279768163122394,-2.5858052082988,-0.899759917644998,0.379177559350413,0.565744223409321,-5.73911365403206,FALSE,-2.59979361645492,-2.57181680014268,9,9
"1466","Q8VCX1",-0.0533879003140381,-2.59040808799979,-0.899398465889721,0.37936526033821,0.565744223409321,-5.73942621650492,FALSE,-2.61710203815681,-2.56371413784277,9,9
"1547","Q99J08",-0.0357581824184978,-2.58695073116333,-0.89548861891469,0.381399570618198,0.565744223409321,-5.7427998626767,FALSE,-2.60482982237258,-2.56907163995408,9,9
"890","P59999",0.113127449178986,-2.59309654689071,0.92140162884146,0.385204302511984,0.569807003396322,-5.23574566417872,FALSE,-2.53653282230121,-2.6496602714802,3,3
"1553","Q99JY9",-0.060553451730211,-2.58957604007654,-0.887089832068932,0.390463465884067,0.576665341959563,-5.56281273966402,FALSE,-2.61985276594164,-2.55929931421143,6,6
"213","A2ADY9",-0.0454357938380879,-2.58890566469168,-0.871347712446969,0.394119610080373,0.581138151169468,-5.76333072238075,FALSE,-2.61162356161073,-2.56618776777264,9,9
"1166","Q60936",-0.0779091292741888,-2.59350403506261,-0.876839986232576,0.395813191493862,0.581901725566321,-5.57134277578848,FALSE,-2.63245859969971,-2.55454947042552,6,6
"1415","Q8K169",0.0783396038437415,-2.59774886919,0.868020433414834,0.395894262534322,0.581901725566321,-5.76611991907613,FALSE,-2.55857906726813,-2.63691867111187,9,9
"1709","Q9DBG3",0.0404661271901411,-2.5863268830605,0.875411355466414,0.396562738479033,0.581960532221211,-5.57252473330749,FALSE,-2.56609381946543,-2.60655994665557,6,6
"108","A0A1B0GSG5",-0.0478635639078255,-2.58741014594724,-0.872402984673328,0.398144230627787,0.582435320002103,-5.57500808293522,FALSE,-2.61134192790116,-2.56347836399333,6,6
"1686","Q9D826",-0.0479563819643211,-2.58949869910415,-0.864351840546213,0.397856981417129,0.582435320002103,-5.7691838215879,FALSE,-2.61347689008631,-2.56552050812199,9,9
"884","P56812",0.177012692429848,-2.61144071905442,0.89006204157851,0.400775410802446,0.585359669405466,-5.26074489767119,FALSE,-2.52293437283949,-2.69994706526934,3,3
"99","A0A1B0GR41",0.0664181026997543,-2.58646682203014,0.883117162592625,0.404287093074739,0.58632983464925,-5.26619309850639,FALSE,-2.55325777068027,-2.61967587338002,3,3
"646","P09671",-0.0384960784648441,-2.58772336944691,-0.852483639299232,0.404249749690295,0.58632983464925,-5.77901367159644,FALSE,-2.60697140867933,-2.56847533021449,9,9
"820","P47791",0.0402405537035662,-2.58639077379128,0.861370039589075,0.403980368933987,0.58632983464925,-5.58405061874769,FALSE,-2.5662704969395,-2.60651105064307,6,6
"1073","Q3TH01",0.105133725687168,-2.60774957180036,0.851826620431226,0.404605577041977,0.58632983464925,-5.77955417745389,FALSE,-2.55518270895678,-2.66031643464394,9,9
"1117","Q3UPL0",0.0386437425388857,-2.58772528661904,0.853604500264527,0.403643181476948,0.58632983464925,-5.77809068974059,FALSE,-2.5684034153496,-2.60704715788849,9,9
"224","A2AIT6",-0.0558974488558694,-2.59184259837398,-0.847166742183721,0.407135059391036,0.587238418997039,-5.78337662348773,FALSE,-2.61979132280192,-2.56389387394605,9,9
"1528","Q921F2",-0.0392575165261438,-2.58782048590556,-0.84727621277788,0.407075519987617,0.587238418997039,-5.78328704862875,FALSE,-2.60744924416863,-2.56819172764249,9,9
"1568","Q99LC5",-0.0293471341439296,-2.58621884517459,-0.847311062193905,0.407056567091266,0.587238418997039,-5.78325853067161,FALSE,-2.60089241224655,-2.57154527810262,9,9
"736","P24270",-0.0481182426854993,-2.58994787915639,-0.843807679030146,0.408964724037119,0.587932542619905,-5.78611998237298,FALSE,-2.61400700049914,-2.56588875781364,9,9
"1138","Q571F8",0.0412110121182642,-2.58656966784454,0.850993524430587,0.409521047505225,0.587932542619905,-5.59246171639861,FALSE,-2.56596416178541,-2.60717517390368,6,6
"1158","Q60749",0.0963709604730343,-2.5911052677918,0.873794376117651,0.409036027162963,0.587932542619905,-5.2734537976048,FALSE,-2.54291978755529,-2.63929074802832,3,3
"839","P50171",-0.0356500225927575,-2.58726379134079,-0.84140195558539,0.410278346602794,0.588107970517318,-5.7880785389422,FALSE,-2.60508880263717,-2.56943878004442,9,9
"52","A0A0N4SUN2",0.107506141213813,-2.59334600948378,0.858610358732608,0.416856121978708,0.588802796535578,-5.28514829104037,FALSE,-2.53959293887687,-2.64709908009069,3,3
"257","B1AQR8",0.0454693239873733,-2.58922058662516,0.836154172980484,0.413153215296863,0.588802796535578,-5.79233289163422,FALSE,-2.56648592463148,-2.61195524861885,9,9
"495","G3X9Y6",-0.0554164958857299,-2.58908214825059,-0.838220697948038,0.416410039624546,0.588802796535578,-5.60269031393764,FALSE,-2.61679039619345,-2.56137390030772,6,6
"546","O08749",-0.0407409269456762,-2.58827200624513,-0.837191178637099,0.412584099488668,0.588802796535578,-5.7914941532248,FALSE,-2.60864246971797,-2.56790154277229,9,9
"928","P62301",0.0583314901910581,-2.59235896012463,0.831278873554122,0.415835525293416,0.588802796535578,-5.7962631412598,FALSE,-2.5631932150291,-2.62152470522016,9,9
"934","P62702",0.0503189987684253,-2.5903595265233,0.82947816509458,0.416829043123642,0.588802796535578,-5.7977093955148,FALSE,-2.56520002713908,-2.61551902590751,9,9
"1164","Q60866",-0.0375834314850498,-2.58770589593119,-0.8307247027681,0.416141121254868,0.588802796535578,-5.79670853848925,FALSE,-2.60649761167371,-2.56891418018866,9,9
"1456","Q8VC30",-0.047964380734343,-2.59015943552217,-0.828948374258639,0.417121635558682,0.588802796535578,-5.79813434687598,FALSE,-2.61414162588934,-2.566177245155,9,9
"1776","Q9JMA7",-0.137988784251005,-2.63658652860012,-0.837592364783243,0.412364060220079,0.588802796535578,-5.79116941198069,FALSE,-2.70558092072562,-2.56759213647462,9,9
"1874","Z4YJV4",-0.0532821467904271,-2.59131018320101,-0.833420859926617,0.414655676507578,0.588802796535578,-5.79453899453308,FALSE,-2.61795125659622,-2.56466910980579,9,9
"1036","P99028",0.0326419908575968,-2.5868758916959,0.818396515989774,0.422976366121565,0.595413596735889,-5.80654552729181,FALSE,-2.5705548962671,-2.6031968871247,9,9
"1863","Q9Z2V4",0.0364547958720834,-2.58754160137112,0.818191070147514,0.423090871114703,0.595413596735889,-5.80670829900729,FALSE,-2.56931420343508,-2.60576899930717,9,9
"21","A0A0A6YWG7",0.0988959015191813,-2.59215838062157,0.840878697854956,0.426122313509478,0.596253481758935,-5.29859719289239,FALSE,-2.54271042986198,-2.64160633138116,3,3
"45","A0A0J9YU79",-0.0462072553439541,-2.58984159172856,-0.812253977724694,0.426408349010201,0.596253481758935,-5.81139572890595,FALSE,-2.61294521940054,-2.56673796405659,9,9
"67","A0A0R4J083",-0.0482562269022067,-2.5905650445996,-0.809723490827546,0.427827271083276,0.596253481758935,-5.81338392189482,FALSE,-2.6146931580507,-2.56643693114849,9,9
"528","J3QP71",-0.0331071162206694,-2.58702605713353,-0.809793930092042,0.427787733553445,0.596253481758935,-5.8133286562946,FALSE,-2.60357961524387,-2.5704724990232,9,9
"608","P00405",0.0833902903988387,-2.60183493975815,0.815347986751864,0.424677468301928,0.596253481758935,-5.80895692577517,FALSE,-2.56013979455873,-2.64353008495757,9,9
"1181","Q61598",-0.0894354646489121,-2.59845051118011,-0.816687855086295,0.428194994999667,0.596253481758935,-5.61962007149623,FALSE,-2.64316824350457,-2.55373277885566,6,6
"1743","Q9EQK5",0.0769523681195257,-2.59460864924193,0.81707062805858,0.427983630854949,0.596253481758935,-5.61932257987391,FALSE,-2.55613246518217,-2.63308483330169,6,6
"492","G3X982",0.044681829994666,-2.58969025811847,0.795497980144055,0.435858971324848,0.604676483244033,-5.82445309620652,FALSE,-2.56734934312113,-2.6120311731158,9,9
"1068","Q2TPA8",-0.0291404932537829,-2.58646150635209,-0.794892477290768,0.436202905839108,0.604676483244033,-5.82492018547825,FALSE,-2.60103175297898,-2.57189125972519,9,9
"1261","Q71RI9",-0.0462640130324356,-2.59013233713953,-0.795151456051061,0.436055781463424,0.604676483244033,-5.8247204480709,FALSE,-2.61326434365575,-2.56700033062332,9,9
"1602","Q9CQI6",0.0620745696476083,-2.5865122114892,0.818535004862681,0.438003873032236,0.60608248097341,-5.31522092683114,FALSE,-2.55547492666539,-2.617549496313,3,3
"1616","Q9CR26",-0.0439506373823391,-2.58742062908626,-0.798125137674057,0.438526201136269,0.60608248097341,-5.63389614484948,FALSE,-2.60939594777743,-2.56544531039509,6,6
"1557","Q99KI0",-0.031282086377248,-2.58687041256971,-0.78916590689822,0.439464013842632,0.606473437881187,-5.82932125878373,FALSE,-2.60251145575834,-2.57122936938109,9,9
"792","P38647",-0.0385584047824996,-2.58843260167252,-0.780587849237923,0.444377098531566,0.610889110802929,-5.83585808465877,FALSE,-2.60771180406377,-2.56915339928127,9,9
"1390","Q8CGC7",0.0342950905919834,-2.58742080380699,0.782256810638849,0.443418560317453,0.610889110802929,-5.83459151017243,FALSE,-2.57027325851099,-2.60456834910298,9,9
"1828","Q9WUM3",0.036803718126184,-2.58634073589614,0.787266855039132,0.444642830109259,0.610889110802929,-5.64210936509894,FALSE,-2.56793887683305,-2.60474259495923,6,6
"1070","Q3TE85",0.0693736388075756,-2.58769655019763,0.80118784518158,0.447385822982977,0.613747069751462,-5.32787509698555,FALSE,-2.55300973079384,-2.62238336960141,3,3
"858","P52480",-0.0259655272381365,-2.58608440960358,-0.770695465483035,0.450084733118994,0.615625499066748,-5.84331334669202,FALSE,-2.59906717322265,-2.57310164598451,9,9
"882","P56593",0.062963792208665,-2.59579616328763,0.770885392091998,0.449974730474821,0.615625499066748,-5.84317105074917,FALSE,-2.5643142671833,-2.62727805939196,9,9
"1023","P97379",0.0496866478264966,-2.58888121976578,0.769355685011968,0.454850186951364,0.621226066544193,-5.65543416650871,FALSE,-2.56403789585253,-2.61372454367903,6,6
"1368","Q8C2Q8",-0.034304045406185,-2.58766552700224,-0.760216202983481,0.456179583778884,0.622124145182985,-5.85111354005475,FALSE,-2.60481754970534,-2.57051350429915,9,9
"721","P20065",-0.0866959706742568,-2.59893915498254,-0.76199981397337,0.459084482847293,0.625165045759697,-5.66082560612606,FALSE,-2.64228714031967,-2.55559116964541,6,6
"739","P24472",-0.0455150964088956,-2.59064670391371,-0.741854873208543,0.466978585727692,0.634981160622383,-5.86453844268058,FALSE,-2.61340425211816,-2.56788915570926,9,9
"1637","Q9CXZ1",-0.0248682539363063,-2.58607796314356,-0.737598170955684,0.469503790421366,0.637478753563322,-5.86760656970656,FALSE,-2.59851209011172,-2.57364383617541,9,9
"98","A0A1B0GR11",-0.0394486291650931,-2.58921052819701,-0.732008119834674,0.472832310306422,0.637531465443023,-5.87161043610661,FALSE,-2.60893484277956,-2.56948621361447,9,9
"273","B2M1R6",0.0265502746213294,-2.58637902641313,0.734297741073449,0.471467295713897,0.637531465443023,-5.8699739742518,FALSE,-2.57310388910247,-2.59965416372379,9,9
"303","D3YYD5",0.0627861753283579,-2.58722626751316,0.756960834407855,0.471924109581438,0.637531465443023,-5.35911954510147,FALSE,-2.55583317984898,-2.61861935517733,3,3
"622","P05201",-0.0377456000559905,-2.5887902574807,-0.731752236162084,0.472985007299521,0.637531465443023,-5.87179302417311,FALSE,-2.6076630575087,-2.56991745745271,9,9
"962","P63028",-0.0499418661651742,-2.59224748649208,-0.734486190319918,0.471355051441479,0.637531465443023,-5.86983906897654,FALSE,-2.61721841957467,-2.5672765534095,9,9
"1721","Q9DCG6",-0.0470912718308601,-2.59160292164947,-0.725961271410407,0.47644854432394,0.641266500063908,-5.87590909237757,FALSE,-2.6151485575649,-2.56805728573404,9,9
"472","F8WIT2",-0.0278823565492845,-2.58672900805954,-0.720687282791077,0.479615877444749,0.643012806802834,-5.87963080937759,FALSE,-2.60067018633418,-2.57278782978489,9,9
"674","P14094",-0.066800464001476,-2.58805496814711,-0.745124137782919,0.478641193285196,0.643012806802834,-5.36722937297064,FALSE,-2.62145520014785,-2.55465473614637,3,3
"1644","Q9CZN7",-0.0201664086147492,-2.58546552957392,-0.720332794974439,0.479829211123929,0.643012806802834,-5.87988004177877,FALSE,-2.5955487338813,-2.57538232526655,9,9
"1635","Q9CXW4",-0.0352043560150933,-2.58833332527582,-0.714410007621816,0.4834018367633,0.646864307576323,-5.88402705323239,FALSE,-2.60593550328336,-2.57073114726827,9,9
"1264","Q78JT3",-0.0372261663881156,-2.5889777061007,-0.713240514565989,0.484109111435173,0.64687595553964,-5.88484207573001,FALSE,-2.60759078929476,-2.57036462290664,9,9
"320","D3Z2H9",-0.0273981722248893,-2.5867164398932,-0.707789362985001,0.487413776543297,0.649417492200134,-5.88862430670737,FALSE,-2.60041552600564,-2.57301735378075,9,9
"1216","Q64442",-0.0473945722728302,-2.5921597600089,-0.708479839316474,0.486994462276486,0.649417492200134,-5.88814674689338,FALSE,-2.61585704614531,-2.56846247387248,9,9
"1511","Q91XD4",-0.0434648268009068,-2.590895886316,-0.702820387793702,0.49043753871096,0.652507415009123,-5.89204801916635,FALSE,-2.61262829971645,-2.56916347291555,9,9
"277","B2RXS8",0.0587347387569699,-2.59217970947153,0.707135192146749,0.491433953448935,0.652895037150235,-5.69953872691507,FALSE,-2.56281234009304,-2.62154707885001,6,6
"481","G3UX26",0.103504572886974,-2.60739941373013,0.700001023627078,0.495738727958429,0.656729702560093,-5.70437682835801,FALSE,-2.55564712728664,-2.65915170017362,6,6
"1224","Q68FG2",0.0570277685355111,-2.58686506646944,0.71632495384111,0.495245710726218,0.656729702560093,-5.38650742741186,FALSE,-2.55835118220169,-2.6153789507372,3,3
"672","P12970",0.0406584732925092,-2.59006677986599,0.689522338744276,0.498583033521483,0.658613251128236,-5.90109797990513,FALSE,-2.56973754321974,-2.61039601651225,9,9
"813","P46656",-0.055489681103291,-2.5915949194124,-0.69628688908796,0.497988692241378,0.658613251128236,-5.70687762981056,FALSE,-2.61933975996405,-2.56385007886076,6,6
"221","A2AGN7",-0.0437866612575862,-2.58855387384089,-0.686984655828059,0.503650314548583,0.659062311163237,-5.71308688173587,FALSE,-2.61044720446968,-2.5666605432121,6,6
"356","E0CYQ4",-0.0886603962220784,-2.59351958149178,-0.701103024072039,0.50417070602466,0.659062311163237,-5.39643407232705,FALSE,-2.63784977960282,-2.54918938338074,3,3
"415","E9Q9P8",-0.0699649177227826,-2.59637323371283,-0.691788409190284,0.500721886927775,0.659062311163237,-5.70989003963703,FALSE,-2.63135569257423,-2.56139077485144,6,6
"642","P09103",0.041027222530339,-2.59022895688683,0.68768274027464,0.499715926887554,0.659062311163237,-5.90233698389437,FALSE,-2.56971534562166,-2.61074256815199,9,9
"829","P48678",0.0288612050930469,-2.58725186126377,0.679751960253423,0.504616823558029,0.659062311163237,-5.90764247007673,FALSE,-2.57282125871724,-2.60168246381029,9,9
"1268","Q7M6U3",-0.151880896339369,-2.61447903087603,-0.70058170750109,0.504478174574841,0.659062311163237,-5.39677078723215,FALSE,-2.69041947904572,-2.53853858270635,3,3
"1274","Q7TMM9",-0.0328258273276134,-2.58809673123066,-0.684043364528359,0.501961524540046,0.659062311163237,-5.904778899445,FALSE,-2.60450964489447,-2.57168381756685,9,9
"1433","Q8R084",0.0707387421441827,-2.60166036095027,0.6818916468558,0.503291898970714,0.659062311163237,-5.90621684209491,FALSE,-2.56629098987818,-2.63702973202236,9,9
"523","J3QMG3",0.0432606614139399,-2.588532533164,0.682271795711917,0.506533093704518,0.659439963746521,-5.71620313701952,FALSE,-2.56690220245703,-2.61016286387097,6,6
"1504","Q91WU0",0.0492819568484721,-2.59330220192603,0.675843044736565,0.507042391131234,0.659439963746521,-5.91023588471328,FALSE,-2.5686612235018,-2.61794318035027,9,9
"1551","Q99JR1",-0.0487055261170573,-2.58987947174199,-0.682804308805829,0.506206880645447,0.659439963746521,-5.71585202520605,FALSE,-2.61423223480052,-2.56552670868346,6,6
"101","A0A1B0GRV0",-0.0372225964378015,-2.58739785593083,-0.672031552921912,0.512830063759512,0.664718793127216,-5.72290546638,FALSE,-2.60600915414973,-2.56878655771192,6,6
"287","D3YUK4",-0.0331028133074729,-2.58839819434237,-0.666382336540092,0.512940209285551,0.664718793127216,-5.91645371628594,FALSE,-2.6049496009961,-2.57184678768863,9,9
"906","P61222",0.0284518213795562,-2.5858530392867,0.671343493479753,0.513254791669503,0.664718793127216,-5.72335242506083,FALSE,-2.57162712859692,-2.60007894997648,6,6
"1615","Q9CR16",-0.0570496474324466,-2.58722076085433,-0.684229560791147,0.514182989119322,0.664990849056553,-5.40722252694072,FALSE,-2.61574558457055,-2.5586959371381,3,3
"581","O55135",-0.0616747692720352,-2.58814271938533,-0.680691248293175,0.51629829856044,0.666795292143609,-5.4094559195931,FALSE,-2.61898010402135,-2.55730533474931,3,3
"1785","Q9QXD1",0.0319173619233081,-2.58657429583689,0.653668696284937,0.524234774824861,0.676102230484431,-5.73468742135039,FALSE,-2.57061561487523,-2.60253297679854,6,6
"68","A0A0R4J093",-0.03547129618062,-2.58731060633426,-0.64451070351781,0.529976283684542,0.68255638204713,-5.74044933616942,FALSE,-2.60504625442457,-2.56957495824395,6,6
"1719","Q9DCC5",-0.0333350027003066,-2.58887221209803,-0.637188390987715,0.531380215238652,0.683413999043045,-5.93511293822717,FALSE,-2.60553971344819,-2.57220471074788,9,9
"264","B1ATI0",0.0527994402126141,-2.5954997477599,0.63528795427912,0.532593060859873,0.683532503468277,-5.93629987910879,FALSE,-2.56910002765359,-2.62189946786621,9,9
"1590","Q9CQ69",0.0330126043061581,-2.58866816663376,0.634731191369153,0.532948669010903,0.683532503468277,-5.93664696907509,FALSE,-2.57216186448069,-2.60517446878684,9,9
"719","P20029",0.0212190537591981,-2.58606966947154,0.630315176494469,0.535773786965445,0.685662084702807,-5.93938961684521,FALSE,-2.57546014259195,-2.59667919635114,9,9
"1447","Q8R404",0.0776283775856255,-2.59211007458702,0.648013030767647,0.536090010070013,0.685662084702807,-5.42960360015156,FALSE,-2.55329588579421,-2.63092426337983,3,3
"139","A0A1Y7VM54",0.062184408869508,-2.59548769563929,0.62377416962079,0.543107306355523,0.693679125083054,-5.75321426035963,FALSE,-2.56439549120453,-2.62657990007404,6,6
"25","A0A0A6YXW6",-0.0650295070512859,-2.59681805163784,-0.620293165310103,0.545329168340408,0.694600838904013,-5.75531863057132,FALSE,-2.62933280516349,-2.5643032981122,6,6
"1730","Q9DCU9",-0.0270809685690493,-2.58748326070918,-0.615869589646698,0.545071766140183,0.694600838904013,-5.94823301232757,FALSE,-2.60102374499371,-2.57394277642466,9,9
"806","P43883",0.0404662181868037,-2.59156506149808,0.614021053610828,0.546267794075536,0.694840628178498,-5.94935045839257,FALSE,-2.57133195240467,-2.61179817059148,9,9
"548","O08795",-0.0244906409128741,-2.58700509995138,-0.602632574341607,0.553667099751602,0.703286329725629,-5.9561636172525,FALSE,-2.59925042040782,-2.57475977949495,9,9
"1333","Q8BJ64",0.0385974723797813,-2.58859767241973,0.605004792585938,0.555146626193368,0.704199692952136,-5.76442950398444,FALSE,-2.56929893622984,-2.60789640860962,6,6
"679","P14152",-0.0287711006079586,-2.58817552216701,-0.595851086058852,0.558098176635214,0.705046264071225,-5.96016235912643,FALSE,-2.60256107247099,-2.57378997186303,9,9
"794","P40124",0.0265737650073937,-2.58603624722487,0.600737236729583,0.557904133867318,0.705046264071225,-5.76693438859303,FALSE,-2.57274936472118,-2.59932312972857,6,6
"1630","Q9CX86",0.0403272596076203,-2.58916290899477,0.601206468082593,0.557600574324247,0.705046264071225,-5.76665978798742,FALSE,-2.56899927919096,-2.60932653879858,6,6
"961","P63017",-0.0250797288386444,-2.58718641852419,-0.593249506617382,0.559802991530322,0.705529421139267,-5.96168483281546,FALSE,-2.59972628294351,-2.57464655410486,9,9
"1459","Q8VCF0",0.0467990930214394,-2.5909319237959,0.597494416276817,0.560004454144018,0.705529421139267,-5.76882659315834,FALSE,-2.56753237728518,-2.61433147030662,6,6
"635","P08226",0.0253098605127876,-2.58729270678009,0.588840483452506,0.562698428851433,0.707960251516885,-5.96425039001686,FALSE,-2.57463777652369,-2.59994763703648,9,9
"6","A0A087WP83",-0.023252958697373,-2.58681389081178,-0.586806301713073,0.5640369135173,0.708681386590257,-5.965427838941,FALSE,-2.59844037016047,-2.5751874114631,9,9
"94","A0A140T8J4",-0.035420939996558,-2.59056403901243,-0.582372700454122,0.56695992499309,0.710426103577269,-5.96798053722208,FALSE,-2.60827450901071,-2.57285356901416,9,9
"1654","Q9D0K2",-0.0869994031467885,-2.5969631107631,-0.599604721274086,0.566240963746079,0.710426103577269,-5.45783482785369,FALSE,-2.6404628123365,-2.55346340918971,3,3
"162","A0A338P703",-0.108722803268774,-2.62562182007947,-0.576745251575726,0.57428193765407,0.717658669726948,-5.73678660641969,FALSE,-2.68492516731699,-2.57620236404821,5,6
"810","P45952",-0.0251173223553858,-2.58745826785963,-0.57232713404885,0.573611656888646,0.717658669726948,-5.97369528183117,FALSE,-2.60001692903732,-2.57489960668194,9,9
"1265","Q78PY7",0.0197837400920103,-2.58618660801847,0.567782389853655,0.576634040160893,0.719626847963595,-5.97624916361456,FALSE,-2.57629473797247,-2.59607847806448,9,9
"1099","Q3UEG6",0.0207125857916939,-2.58644072848349,0.561489854890614,0.58083207563024,0.72389031229287,-5.97975272175126,FALSE,-2.57608443558765,-2.59679702137934,9,9
"504","G5E8R3",-0.0230859892093389,-2.58704041695797,-0.56024629743011,0.581663531694327,0.723952191329229,-5.98044064291204,FALSE,-2.59858341156264,-2.5754974223533,9,9
"1786","Q9QXD6",-0.0548793963055176,-2.601731946879,-0.558324344468978,0.58294974927059,0.724579151442371,-5.98150094287276,FALSE,-2.62917164503175,-2.57429224872624,9,9
"965","P63038",-0.0204871431589246,-2.58649215481161,-0.552145769624321,0.58709426476947,0.728752398359959,-5.98488564677009,FALSE,-2.59673572639108,-2.57624858323215,9,9
"1821","Q9WTP7",-0.0213932959490223,-2.58670516707076,-0.54952447540956,0.588857033176668,0.729961998288614,-5.98631061194093,FALSE,-2.59740181504528,-2.57600851909625,9,9
"1325","Q8BH59",0.0344744379359182,-2.58851188830997,0.54488582063703,0.594663693225535,0.736155844436026,-5.79816513816578,FALSE,-2.57127466934201,-2.60574910727793,6,6
"1330","Q8BHN3",0.0292233770928354,-2.58719966159279,0.542533698978411,0.596238534910389,0.736155844436026,-5.79941676118162,FALSE,-2.57258797304637,-2.60181135013921,6,6
"1567","Q99LC3",-0.0360141900179993,-2.59178056791374,-0.539556114280081,0.595584508002197,0.736155844436026,-5.99166953728405,FALSE,-2.60978766292274,-2.57377347290474,9,9
"1571","Q99LX0",-0.0301487774476336,-2.58971854979139,-0.533511980619654,0.599681919275091,0.73942138115677,-5.99487251195158,FALSE,-2.60479293851521,-2.57464416106757,9,9
"1581","Q9CPU0",-0.0357803106284068,-2.59181710356382,-0.531997401501993,0.600710828286511,0.739705089086847,-5.99566965087852,FALSE,-2.60970725887802,-2.57392694824962,9,9
"1681","Q9D6Y9",-0.0201689250783412,-2.58661299310675,-0.527355714883811,0.603869440927553,0.742607041565623,-5.99809892226636,FALSE,-2.59669745564592,-2.57652853056757,9,9
